State,Type,County,,Motivation,Crime Count
Massachusetts,Universities and Colleges,Boston University,,3rd Quarter,1
Massachusetts,Universities and Colleges,Boston University,,4th Quarter,1
Massachusetts,Universities and Colleges,Fitchburg State University,,Ancestry,1
Massachusetts,Universities and Colleges,Fitchburg State University,,Religion,0
Massachusetts,Universities and Colleges,Fitchburg State University,,Sexual orientation,0
Massachusetts,Universities and Colleges,Fitchburg State University,,Disability,0
Massachusetts,Universities and Colleges,Fitchburg State University,,Gender,0
Massachusetts,Universities and Colleges,Fitchburg State University,,Gender Identity,0
Massachusetts,Universities and Colleges,Fitchburg State University,,1st Quarter,0
Massachusetts,Universities and Colleges,Fitchburg State University,,2nd Quarter,0
Massachusetts,Universities and Colleges,Fitchburg State University,,3rd Quarter,0
Massachusetts,Universities and Colleges,Fitchburg State University,,4th Quarter,1
Massachusetts,Universities and Colleges,Gordon College,,Ancestry,1
Massachusetts,Universities and Colleges,Gordon College,,Religion,0
Massachusetts,Universities and Colleges,Gordon College,,Sexual orientation,0
Massachusetts,Universities and Colleges,Gordon College,,Disability,0
Massachusetts,Universities and Colleges,Gordon College,,Gender,0
Massachusetts,Universities and Colleges,Gordon College,,Gender Identity,0
Massachusetts,Universities and Colleges,Gordon College,,1st Quarter,0
Massachusetts,Universities and Colleges,Gordon College,,2nd Quarter,0
Massachusetts,Universities and Colleges,Gordon College,,3rd Quarter,0
Massachusetts,Universities and Colleges,Gordon College,,4th Quarter,1
Massachusetts,Universities and Colleges,Harvard University,,Ancestry,0
Massachusetts,Universities and Colleges,Harvard University,,Religion,1
Massachusetts,Universities and Colleges,Harvard University,,Sexual orientation,0
Massachusetts,Universities and Colleges,Harvard University,,Disability,0
Massachusetts,Universities and Colleges,Harvard University,,Gender,0
Massachusetts,Universities and Colleges,Harvard University,,Gender Identity,0
Massachusetts,Universities and Colleges,Harvard University,,1st Quarter,0
Massachusetts,Universities and Colleges,Harvard University,,2nd Quarter,1
Massachusetts,Universities and Colleges,Harvard University,,3rd Quarter,0
Massachusetts,Universities and Colleges,Harvard University,,4th Quarter,0
Massachusetts,Universities and Colleges,Holyoke Community College2,,Ancestry,0
Massachusetts,Universities and Colleges,Holyoke Community College2,,Religion,0
Massachusetts,Universities and Colleges,Holyoke Community College2,,Sexual orientation,1
Massachusetts,Universities and Colleges,Holyoke Community College2,,Disability,0
Massachusetts,Universities and Colleges,Holyoke Community College2,,Gender,0
Massachusetts,Universities and Colleges,Holyoke Community College2,,Gender Identity,1
Massachusetts,Universities and Colleges,Holyoke Community College2,,1st Quarter,1
Massachusetts,Universities and Colleges,Holyoke Community College2,,2nd Quarter,0
Massachusetts,Universities and Colleges,Holyoke Community College2,,3rd Quarter,0
Massachusetts,Universities and Colleges,Holyoke Community College2,,4th Quarter,0
Massachusetts,Universities and Colleges,Massachusetts Institute of Technology,,Ancestry,0
Massachusetts,Universities and Colleges,Massachusetts Institute of Technology,,Religion,2
Massachusetts,Universities and Colleges,Massachusetts Institute of Technology,,Sexual orientation,1
Massachusetts,Universities and Colleges,Massachusetts Institute of Technology,,Disability,0
Massachusetts,Universities and Colleges,Massachusetts Institute of Technology,,Gender,0
Massachusetts,Universities and Colleges,Massachusetts Institute of Technology,,Gender Identity,0
Massachusetts,Universities and Colleges,Massachusetts Institute of Technology,,1st Quarter,0
Massachusetts,Universities and Colleges,Massachusetts Institute of Technology,,2nd Quarter,0
Massachusetts,Universities and Colleges,Massachusetts Institute of Technology,,3rd Quarter,3
Massachusetts,Universities and Colleges,Massachusetts Institute of Technology,,4th Quarter,0
Massachusetts,Universities and Colleges,Salem State University,,Ancestry,0
Massachusetts,Universities and Colleges,Salem State University,,Religion,0
Massachusetts,Universities and Colleges,Salem State University,,Sexual orientation,1
Massachusetts,Universities and Colleges,Salem State University,,Disability,0
Massachusetts,Universities and Colleges,Salem State University,,Gender,0
Massachusetts,Universities and Colleges,Salem State University,,Gender Identity,0
Massachusetts,Universities and Colleges,Salem State University,,1st Quarter,1
Massachusetts,Universities and Colleges,Salem State University,,2nd Quarter,0
Massachusetts,Universities and Colleges,Salem State University,,3rd Quarter,0
Massachusetts,Universities and Colleges,Salem State University,,4th Quarter,0
Massachusetts,Universities and Colleges,University of Massachusetts:,,Ancestry,1
Massachusetts,Universities and Colleges,University of Massachusetts:,,Religion,0
Massachusetts,Universities and Colleges,University of Massachusetts:,,Sexual orientation,0
Massachusetts,Universities and Colleges,University of Massachusetts:,,Disability,0
Massachusetts,Universities and Colleges,University of Massachusetts:,,Gender,0
Massachusetts,Universities and Colleges,University of Massachusetts:,,Gender Identity,0
Massachusetts,Universities and Colleges,University of Massachusetts:,,1st Quarter,1
Massachusetts,Universities and Colleges,University of Massachusetts:,,2nd Quarter,0
Massachusetts,Universities and Colleges,University of Massachusetts:,,3rd Quarter,0
Massachusetts,Universities and Colleges,University of Massachusetts:,,4th Quarter,0
Massachusetts,Other Agencies,Massachusetts General Hospital,,Ancestry,1
Massachusetts,Other Agencies,Massachusetts General Hospital,,Religion,0
Massachusetts,Other Agencies,Massachusetts General Hospital,,Sexual orientation,0
Massachusetts,Other Agencies,Massachusetts General Hospital,,Disability,0
Massachusetts,Other Agencies,Massachusetts General Hospital,,Gender,0
Massachusetts,Other Agencies,Massachusetts General Hospital,,Gender Identity,0
Massachusetts,Other Agencies,Massachusetts General Hospital,,1st Quarter,1
Massachusetts,Other Agencies,Massachusetts General Hospital,,2nd Quarter, 
Massachusetts,Other Agencies,Massachusetts General Hospital,,3rd Quarter, 
Massachusetts,Other Agencies,Massachusetts General Hospital,,4th Quarter, 
Michigan,Cities,Alpena,,Ancestry,0
Michigan,Cities,Alpena,,Religion,0
Michigan,Cities,Alpena,,Sexual orientation,1
Michigan,Cities,Alpena,,Disability,0
Michigan,Cities,Alpena,,Gender,0
Michigan,Cities,Alpena,,Gender Identity,0
Michigan,Cities,Alpena,,1st Quarter,1
Michigan,Cities,Alpena,,2nd Quarter,0
Michigan,Cities,Alpena,,3rd Quarter,0
Michigan,Cities,Alpena,,4th Quarter,0
Michigan,Cities,Ann Arbor,,Ancestry,3
Michigan,Cities,Ann Arbor,,Religion,0
Michigan,Cities,Ann Arbor,,Sexual orientation,0
Michigan,Cities,Ann Arbor,,Disability,0
Michigan,Cities,Ann Arbor,,Gender,0
Michigan,Cities,Ann Arbor,,Gender Identity,1
Michigan,Cities,Ann Arbor,,1st Quarter,0
Michigan,Cities,Ann Arbor,,2nd Quarter,1
Michigan,Cities,Ann Arbor,,3rd Quarter,3
Michigan,Cities,Ann Arbor,,4th Quarter,0
Michigan,Cities,Auburn Hills,,Ancestry,1
Michigan,Cities,Auburn Hills,,Religion,0
Michigan,Cities,Auburn Hills,,Sexual orientation,0
Michigan,Cities,Auburn Hills,,Disability,0
Michigan,Cities,Auburn Hills,,Gender,0
Michigan,Cities,Auburn Hills,,Gender Identity,0
Michigan,Cities,Auburn Hills,,1st Quarter,0
Michigan,Cities,Auburn Hills,,2nd Quarter,0
Michigan,Cities,Auburn Hills,,3rd Quarter,1
Michigan,Cities,Auburn Hills,,4th Quarter,0
Michigan,Cities,Bangor,,Ancestry,1
Michigan,Cities,Bangor,,Religion,0
Michigan,Cities,Bangor,,Sexual orientation,0
Michigan,Cities,Bangor,,Disability,0
Michigan,Cities,Bangor,,Gender,0
Michigan,Cities,Bangor,,Gender Identity,0
Michigan,Cities,Bangor,,1st Quarter,0
Michigan,Cities,Bangor,,2nd Quarter,0
Michigan,Cities,Bangor,,3rd Quarter,1
Michigan,Cities,Bangor,,4th Quarter,0
Michigan,Cities,Bath Township,,Ancestry,1
Michigan,Cities,Bath Township,,Religion,0
Michigan,Cities,Bath Township,,Sexual orientation,0
Michigan,Cities,Bath Township,,Disability,0
Michigan,Cities,Bath Township,,Gender,0
Michigan,Cities,Bath Township,,Gender Identity,0
Michigan,Cities,Bath Township,,1st Quarter,0
Michigan,Cities,Bath Township,,2nd Quarter,0
Michigan,Cities,Bath Township,,3rd Quarter,1
Michigan,Cities,Bath Township,,4th Quarter,0
Michigan,Cities,Battle Creek,,Ancestry,4
Michigan,Cities,Battle Creek,,Religion,0
Michigan,Cities,Battle Creek,,Sexual orientation,1
Michigan,Cities,Battle Creek,,Disability,1
Michigan,Cities,Battle Creek,,Gender,0
Michigan,Cities,Battle Creek,,Gender Identity,0
Michigan,Cities,Battle Creek,,1st Quarter,1
Michigan,Cities,Battle Creek,,2nd Quarter,1
Michigan,Cities,Battle Creek,,3rd Quarter,2
Michigan,Cities,Battle Creek,,4th Quarter,2
Michigan,Cities,Benton Harbor,,Ancestry,0
Michigan,Cities,Benton Harbor,,Religion,0
Michigan,Cities,Benton Harbor,,Sexual orientation,1
Michigan,Cities,Benton Harbor,,Disability,0
Michigan,Cities,Benton Harbor,,Gender,0
Michigan,Cities,Benton Harbor,,Gender Identity,0
Michigan,Cities,Benton Harbor,,1st Quarter,0
Michigan,Cities,Benton Harbor,,2nd Quarter,0
Michigan,Cities,Benton Harbor,,3rd Quarter,1
Michigan,Cities,Benton Harbor,,4th Quarter,0
Michigan,Cities,Benton Township,,Ancestry,1
Michigan,Cities,Benton Township,,Religion,0
Michigan,Cities,Benton Township,,Sexual orientation,0
Michigan,Cities,Benton Township,,Disability,1
Michigan,Cities,Benton Township,,Gender,0
Michigan,Cities,Benton Township,,Gender Identity,0
Michigan,Cities,Benton Township,,1st Quarter,0
Michigan,Cities,Benton Township,,2nd Quarter,0
Michigan,Cities,Benton Township,,3rd Quarter,0
Michigan,Cities,Benton Township,,4th Quarter,2
Michigan,Cities,Birch Run,,Ancestry,1
Michigan,Cities,Birch Run,,Religion,0
Michigan,Cities,Birch Run,,Sexual orientation,0
Michigan,Cities,Birch Run,,Disability,0
Michigan,Cities,Birch Run,,Gender,0
Michigan,Cities,Birch Run,,Gender Identity,0
Michigan,Cities,Birch Run,,1st Quarter,0
Michigan,Cities,Birch Run,,2nd Quarter,0
Michigan,Cities,Birch Run,,3rd Quarter,1
Michigan,Cities,Birch Run,,4th Quarter,0
Michigan,Cities,Bloomfield Township,,Ancestry,1
Michigan,Cities,Bloomfield Township,,Religion,0
Michigan,Cities,Bloomfield Township,,Sexual orientation,0
Michigan,Cities,Bloomfield Township,,Disability,0
Michigan,Cities,Bloomfield Township,,Gender,0
Michigan,Cities,Bloomfield Township,,Gender Identity,0
Michigan,Cities,Bloomfield Township,,1st Quarter,0
Michigan,Cities,Bloomfield Township,,2nd Quarter,0
Michigan,Cities,Bloomfield Township,,3rd Quarter,1
Michigan,Cities,Bloomfield Township,,4th Quarter,0
Michigan,Cities,Boyne City,,Ancestry,0
Michigan,Cities,Boyne City,,Religion,0
Michigan,Cities,Boyne City,,Sexual orientation,0
Michigan,Cities,Boyne City,,Disability,1
Michigan,Cities,Boyne City,,Gender,0
Michigan,Cities,Boyne City,,Gender Identity,0
Michigan,Cities,Boyne City,,1st Quarter,1
Michigan,Cities,Boyne City,,2nd Quarter,0
Michigan,Cities,Boyne City,,3rd Quarter,0
Michigan,Cities,Boyne City,,4th Quarter,0
Michigan,Cities,Bridgeport Township,,Ancestry,2
Michigan,Cities,Bridgeport Township,,Religion,0
Michigan,Cities,Bridgeport Township,,Sexual orientation,0
Michigan,Cities,Bridgeport Township,,Disability,0
Michigan,Cities,Bridgeport Township,,Gender,0
Michigan,Cities,Bridgeport Township,,Gender Identity,0
Michigan,Cities,Bridgeport Township,,1st Quarter,0
Michigan,Cities,Bridgeport Township,,2nd Quarter,2
Michigan,Cities,Bridgeport Township,,3rd Quarter,0
Michigan,Cities,Bridgeport Township,,4th Quarter,0
Michigan,Cities,Buena Vista Township,,Ancestry,1
Michigan,Cities,Buena Vista Township,,Religion,0
Michigan,Cities,Buena Vista Township,,Sexual orientation,0
Michigan,Cities,Buena Vista Township,,Disability,0
Michigan,Cities,Buena Vista Township,,Gender,0
Michigan,Cities,Buena Vista Township,,Gender Identity,0
Michigan,Cities,Buena Vista Township,,1st Quarter,0
Michigan,Cities,Buena Vista Township,,2nd Quarter,0
Michigan,Cities,Buena Vista Township,,3rd Quarter,1
Michigan,Cities,Buena Vista Township,,4th Quarter,0
Michigan,Cities,Burton,,Ancestry,2
Michigan,Cities,Burton,,Religion,2
Michigan,Cities,Burton,,Sexual orientation,0
Michigan,Cities,Burton,,Disability,0
Michigan,Cities,Burton,,Gender,0
Michigan,Cities,Burton,,Gender Identity,0
Michigan,Cities,Burton,,1st Quarter,1
Michigan,Cities,Burton,,2nd Quarter,1
Michigan,Cities,Burton,,3rd Quarter,0
Michigan,Cities,Burton,,4th Quarter,2
Michigan,Cities,Cadillac,,Ancestry,1
Michigan,Cities,Cadillac,,Religion,0
Michigan,Cities,Cadillac,,Sexual orientation,1
Michigan,Cities,Cadillac,,Disability,0
Michigan,Cities,Cadillac,,Gender,0
Michigan,Cities,Cadillac,,Gender Identity,0
Michigan,Cities,Cadillac,,1st Quarter,1
Michigan,Cities,Cadillac,,2nd Quarter,0
Michigan,Cities,Cadillac,,3rd Quarter,0
Michigan,Cities,Cadillac,,4th Quarter,1
Michigan,Cities,Cambridge Township,,Ancestry,1
Michigan,Cities,Cambridge Township,,Religion,0
Michigan,Cities,Cambridge Township,,Sexual orientation,0
Michigan,Cities,Cambridge Township,,Disability,0
Michigan,Cities,Cambridge Township,,Gender,0
Michigan,Cities,Cambridge Township,,Gender Identity,0
Michigan,Cities,Cambridge Township,,1st Quarter,1
Michigan,Cities,Cambridge Township,,2nd Quarter,0
Michigan,Cities,Cambridge Township,,3rd Quarter,0
Michigan,Cities,Cambridge Township,,4th Quarter,0
Michigan,Cities,Canton Township,,Ancestry,2
Michigan,Cities,Canton Township,,Religion,0
Michigan,Cities,Canton Township,,Sexual orientation,1
Michigan,Cities,Canton Township,,Disability,0
Michigan,Cities,Canton Township,,Gender,0
Michigan,Cities,Canton Township,,Gender Identity,0
Michigan,Cities,Canton Township,,1st Quarter,1
Michigan,Cities,Canton Township,,2nd Quarter,0
Michigan,Cities,Canton Township,,3rd Quarter,1
Michigan,Cities,Canton Township,,4th Quarter,1
Michigan,Cities,Cassopolis,,Ancestry,1
Michigan,Cities,Cassopolis,,Religion,0
Michigan,Cities,Cassopolis,,Sexual orientation,0
Michigan,Cities,Cassopolis,,Disability,0
Michigan,Cities,Cassopolis,,Gender,1
Michigan,Cities,Cassopolis,,Gender Identity,0
Michigan,Cities,Cassopolis,,1st Quarter,1
Michigan,Cities,Cassopolis,,2nd Quarter,0
Michigan,Cities,Cassopolis,,3rd Quarter,1
Michigan,Cities,Cassopolis,,4th Quarter,0
Michigan,Cities,Chesaning,,Ancestry,0
Michigan,Cities,Chesaning,,Religion,1
Michigan,Cities,Chesaning,,Sexual orientation,0
Michigan,Cities,Chesaning,,Disability,0
Michigan,Cities,Chesaning,,Gender,0
Michigan,Cities,Chesaning,,Gender Identity,0
Michigan,Cities,Chesaning,,1st Quarter,0
Michigan,Cities,Chesaning,,2nd Quarter,0
Michigan,Cities,Chesaning,,3rd Quarter,1
Michigan,Cities,Chesaning,,4th Quarter,0
Michigan,Cities,Clawson,,Ancestry,1
Michigan,Cities,Clawson,,Religion,0
Michigan,Cities,Clawson,,Sexual orientation,0
Michigan,Cities,Clawson,,Disability,0
Michigan,Cities,Clawson,,Gender,0
Michigan,Cities,Clawson,,Gender Identity,0
Michigan,Cities,Clawson,,1st Quarter,1
Michigan,Cities,Clawson,,2nd Quarter,0
Michigan,Cities,Clawson,,3rd Quarter,0
Michigan,Cities,Clawson,,4th Quarter,0
Michigan,Cities,Clinton Township,,Ancestry,1
Michigan,Cities,Clinton Township,,Religion,0
Michigan,Cities,Clinton Township,,Sexual orientation,0
Michigan,Cities,Clinton Township,,Disability,0
Michigan,Cities,Clinton Township,,Gender,0
Michigan,Cities,Clinton Township,,Gender Identity,0
Michigan,Cities,Clinton Township,,1st Quarter,0
Michigan,Cities,Clinton Township,,2nd Quarter,0
Michigan,Cities,Clinton Township,,3rd Quarter,1
Michigan,Cities,Clinton Township,,4th Quarter,0
Michigan,Cities,Columbia Township,,Ancestry,1
Michigan,Cities,Columbia Township,,Religion,0
Michigan,Cities,Columbia Township,,Sexual orientation,0
Michigan,Cities,Columbia Township,,Disability,0
Michigan,Cities,Columbia Township,,Gender,0
Michigan,Cities,Columbia Township,,Gender Identity,0
Michigan,Cities,Columbia Township,,1st Quarter,0
Michigan,Cities,Columbia Township,,2nd Quarter,0
Michigan,Cities,Columbia Township,,3rd Quarter,0
Michigan,Cities,Columbia Township,,4th Quarter,1
Michigan,Cities,Commerce Township,,Ancestry,1
Michigan,Cities,Commerce Township,,Religion,0
Michigan,Cities,Commerce Township,,Sexual orientation,0
Michigan,Cities,Commerce Township,,Disability,0
Michigan,Cities,Commerce Township,,Gender,0
Michigan,Cities,Commerce Township,,Gender Identity,0
Michigan,Cities,Commerce Township,,1st Quarter,0
Michigan,Cities,Commerce Township,,2nd Quarter,1
Michigan,Cities,Commerce Township,,3rd Quarter,0
Michigan,Cities,Commerce Township,,4th Quarter,0
Michigan,Cities,Covert Township,,Ancestry,1
Michigan,Cities,Covert Township,,Religion,0
Michigan,Cities,Covert Township,,Sexual orientation,0
Michigan,Cities,Covert Township,,Disability,0
Michigan,Cities,Covert Township,,Gender,0
Michigan,Cities,Covert Township,,Gender Identity,0
Michigan,Cities,Covert Township,,1st Quarter,0
Michigan,Cities,Covert Township,,2nd Quarter,0
Michigan,Cities,Covert Township,,3rd Quarter,1
Michigan,Cities,Covert Township,,4th Quarter,0
Michigan,Cities,Dearborn,,Ancestry,1
Michigan,Cities,Dearborn,,Religion,0
Michigan,Cities,Dearborn,,Sexual orientation,0
Michigan,Cities,Dearborn,,Disability,0
Michigan,Cities,Dearborn,,Gender,0
Michigan,Cities,Dearborn,,Gender Identity,0
Michigan,Cities,Dearborn,,1st Quarter,0
Michigan,Cities,Dearborn,,2nd Quarter,0
Michigan,Cities,Dearborn,,3rd Quarter,0
Michigan,Cities,Dearborn,,4th Quarter,1
Michigan,Cities,Dearborn Heights,,Ancestry,3
Michigan,Cities,Dearborn Heights,,Religion,0
Michigan,Cities,Dearborn Heights,,Sexual orientation,0
Michigan,Cities,Dearborn Heights,,Disability,0
Michigan,Cities,Dearborn Heights,,Gender,0
Michigan,Cities,Dearborn Heights,,Gender Identity,0
Michigan,Cities,Dearborn Heights,,1st Quarter,0
Michigan,Cities,Dearborn Heights,,2nd Quarter,0
Michigan,Cities,Dearborn Heights,,3rd Quarter,2
Michigan,Cities,Dearborn Heights,,4th Quarter,1
Michigan,Cities,Decatur,,Ancestry,1
Michigan,Cities,Decatur,,Religion,0
Michigan,Cities,Decatur,,Sexual orientation,0
Michigan,Cities,Decatur,,Disability,0
Michigan,Cities,Decatur,,Gender,0
Michigan,Cities,Decatur,,Gender Identity,0
Michigan,Cities,Decatur,,1st Quarter,0
Michigan,Cities,Decatur,,2nd Quarter,1
Michigan,Cities,Decatur,,3rd Quarter,0
Michigan,Cities,Decatur,,4th Quarter,0
Michigan,Cities,Denton Township,,Ancestry,1
Michigan,Cities,Denton Township,,Religion,0
Michigan,Cities,Denton Township,,Sexual orientation,0
Michigan,Cities,Denton Township,,Disability,0
Michigan,Cities,Denton Township,,Gender,0
Michigan,Cities,Denton Township,,Gender Identity,0
Michigan,Cities,Denton Township,,1st Quarter,1
Michigan,Cities,Denton Township,,2nd Quarter,0
Michigan,Cities,Denton Township,,3rd Quarter,0
Michigan,Cities,Denton Township,,4th Quarter,0
Michigan,Cities,Detroit,,Ancestry,17
Michigan,Cities,Detroit,,Religion,1
Michigan,Cities,Detroit,,Sexual orientation,13
Michigan,Cities,Detroit,,Disability,2
Michigan,Cities,Detroit,,Gender,2
Michigan,Cities,Detroit,,Gender Identity,0
Michigan,Cities,Detroit,,1st Quarter,4
Michigan,Cities,Detroit,,2nd Quarter,9
Michigan,Cities,Detroit,,3rd Quarter,12
Michigan,Cities,Detroit,,4th Quarter,10
Michigan,Cities,DeWitt,,Ancestry,1
Michigan,Cities,DeWitt,,Religion,0
Michigan,Cities,DeWitt,,Sexual orientation,0
